id,status,format,flags,notes,ans_count,expected_count,gold_count,judge_extracted_count,judge_self_ok,answer,question
938,KEEP,free,,,2,2,2,2,1,"[""9*a+4*p"", ""7.9""]",(a) Write an expression for the total cost of buying 9 apples at \$ $a$ each and 4 pears at \$ $p$ each. Your expression should be in terms of $a$ and $p$. \$ [ANS]\n(b) Find the total cost if apples cost \$ $0.50$ each and pears cost \$ $0.85$ each. \$ [ANS]
939,KEEP,free,,,1,1,1,1,1,"[""14.2""]",.\n$\begin{array}{ccc}\hline Flavor of Soft Drink & & Number of People \\ \hline & & \\ \hline Cola & & 57 \\ \hline Orange & & 29 \\ \hline LemonLime & & 34 \\ \hline RootBeer & & 41 \\ \hline Cherry & & 22 \\ \hline Grape & & 21 \\ \hline \end{array}$\nA group of people are asked their soft drink preferences. The results are listed in a table (at right). The percent of those who prefer orange soda is [ANS]\n(Answer should be correct to one decimal place)
940,KEEP,free,,,8,8,8,8,1,"[""7.31285"", ""7.38789"", ""8.2397"", ""8.64226"", ""3.19839"", ""3.39998"", ""Yes"", ""D""]","The questions involves the data set for Richmond townhouses obtained on 2014.11.03. For your subset, the response variable is: asking price divided by 10000: askpr=c(41.99, 77.8, 46.8, 54.8, 49.9, 51.68, 50.5, 65.8, 40.9, 60.8, 40.8, 50.8, 79.8, 40.8, 33.7, 57.8, 47.8, 86.8, 56.8, 50.8, 65.99, 47.9, 54.98, 68.5, 26.99, 55.2, 48.8, 53.9, 52.4, 57.8, 74.8, 45.99, 78.8, 58.39, 71.99, 62.9, 53.8, 58.8, 73.8, 108.8, 73.9, 55.8, 61.5, 62.8888, 54.8, 25.9, 59.8, 51.99, 68.5, 44.8) The explanatory variables are: (i) finished floor area divided by 100 ffarea=c(12.9, 16.5, 16.2, 15.46, 15.6, 15.1, 12.26, 13.45, 16.06, 13.2, 14, 16.6, 15.25, 12.26, 12, 12.01, 13.34, 15.08, 15.5, 12.27, 22.78, 12.1, 13.06, 13.59, 10.5, 15.3, 14.8, 11.84, 16.22, 13.84, 17.48, 16.01, 19.48, 15.09, 15.05, 14, 10.95, 17.37, 17.54, 23.98, 15.15, 13.06, 14.5, 15.77, 11.26, 6.1, 17.63, 12.09, 15.76, 9.4) (ii) age=c(44, 3, 30, 41, 20, 20, 3, 1, 25, 3, 38, 23, 3, 29, 28, 0, 32, 1, 23, 17, 35, 7, 1, 2, 37, 9, 50, 15, 25, 10, 5, 25, 11, 8, 8, 5, 18, 26, 9, 16, 0, 0, 7, 6, 0, 11, 26, 7, 4, 14) (iii) monthly maintenance fee divided by 10 mfee=c(23.2, 25.4, 16, 31, 27, 24.5, 18, 18.2, 24.4, 18.9, 23, 19.9, 35, 19.8, 25.9, 14.2, 24.5, 48.8, 17.4, 25.2, 57.4, 18, 19.6, 17, 28, 16.9, 25, 21, 36.4, 16, 29.7, 33.7, 20.4, 20.3, 22.3, 19.6, 24.7, 31, 18.2, 36.9, 22.2, 18.6, 18.7, 35.7, 24.8, 17.1, 32, 18.1, 22.1, 23.3) (iv) number of bedrooms beds=c(3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 4, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 4, 3, 3, 4, 3, 3, 2, 3, 4, 3, 4, 3, 3, 3, 2, 1, 5, 3, 4, 2) After you have copied the above R vectors into your R session, you can get a dataframe with richmondtownh=data.frame(askpr,ffarea,age,mfee,beds)\nThe corresponding vectors for the holdout set are: askpr.ho=c(57.5, 53.8, 68.8, 58.68, 79.99, 56.88, 48.5, 68.8, 81.9) ffarea.ho=c(13.46, 12.22, 15.95, 13.96, 22, 15.78, 14.8, 16.9, 20.95) age.ho=c(10, 9, 18, 9, 20, 17, 24, 8, 19) mfee.ho=c(22.1, 18.5, 23.6, 22, 26.7, 17.3, 16.1, 19.4, 34.8) beds.ho=c(3, 3, 3, 3, 3, 4, 3, 4, 1)\nCreate a second data frame: holdout=data.frame(askpr.ho,ffarea.ho,age.ho,mfee.ho,beds.ho) names(holdout)=names(richmondtownh) [to make variables names the same as before]\nUse the ls.cvrmse() function from the course web site with 3 and 4 explanatory variables, when askpr is the response variable. For 4 explanatory variables, all of the above are included. For 3 explanatory variables, all of the above are included except beds.\nPlease use 3 decimal places for the answers below which are not integer-valued\nPart a) The values of residual SD or residual SE for the regressions with 3 and 4 explanatory variables are respectively: 3 explanatory: [ANS]\n4 explanatory: [ANS]\nPart b) The values of the leave-one-out cross-validation RMS prediction error for the regressions with 3 and 4 explanatory variables are respectively: 3 explanatory: [ANS]\n4 explanatory: [ANS]\nPart c) The values of the holdout RMS prediction error for the regressions with 3 and 4 explanatory variables are respectively: 3 explanatory: [ANS]\n4 explanatory: [ANS]\nPart d) Do you get the same conclusion on which is better between the 3-explanatory versus 4-explanatory models from the summaries in (a), (b), (c). [ANS] (enter either Yes or No).\nPart e) Compare the three values for the models with 3 explanatory variables (respectively 4 explanatory); that is, values of residual SE, leave-one out root mean square error and holdout subset root mean square error for 3 explanatory (respectively, 4 explanatory). What is the best explanation for the root mean square prediction errors to be larger for parts (b) and (c)? [ANS] A. out-of-sample variability is always larger  B. sampling variability  C. sample size is small  D. the RMS prediction error values were not always larger for my data set  E. the linear approximation to a non-linear function of the explanatory variables"
941,KEEP,free,,,5,5,5,5,1,"[""EQUIVALENT"", ""NOT EQUIVALENT"", ""EQUIVALENT"", ""Not Equivalent"", ""Not Equivalent""]",Determine whether the expressions are equivalent or not.\n[ANS] 1. $-a+2$ and $-(a-2)$\n[ANS] 2. $-a+2$ and $-2a+4/2$\n[ANS] 3. $-a+2$ and $2-a$\n[ANS] 4. $-a+2$ and $-(2-a)$\n[ANS] 5. $-a+2$ and $-(a+2)$
942,KEEP,mcq_options,,,0,1,1,1,1,"""B""","Let 400 shells be fired independently at a target, with a known ground hit rate of 0.2 for each shell. Please use the central limit theorem to calculate, what is the probability of hitting 60 to 100?"
943,KEEP,free,,,3,3,3,3,1,"[""55.188"", ""55.188"", ""0.55188""]",It’s given that $756\cdot73=55188$. Calculate the following.\n$75.6 \cdot 0.73$=[ANS]\n$7.56 \cdot 7.3$=[ANS]\n$0.756 \cdot 0.73$=[ANS]
944,KEEP,mcq_options,,,0,1,1,1,1,"""A""","We now define an algorithm: The definition of a(n) is: Triangle in which first row is 0, n-th row (n>1) lists the exponents of distinct prime factors (""ordered prime signature"") in the prime factorization of n. For example, the prime factorization of 12 is 2^2 * 3^1, so it contributes the row [2, 1]. Given the input x_list (a series of values): [111, 112, 113, 114, 115, 116, 117, 118, 119, 120], determine the corresponding output sequence y_list."
945,KEEP,free,,,6,6,6,6,1,"[""Facts"", ""Terms"", ""Variable"", ""Variable"", ""Variable"", ""Number""]","Fill in the blanks below by choosing from the available options Deductive Reasoning: The process of reasoning logically to get a conclusion from given [ANS] Simplify: The process of replacing an expression with an equivalent one that has a smaller number of [ANS] Constant: A term without a [ANS] Like Terms: Terms which have the same [ANS] Term: A number or the product of a number and a [ANS] Coefficient: In each term, the variable is multiplied by this [ANS]"
946,KEEP,mcq_options,,,0,1,1,1,1,"""A""","Regarding the monotonicity of the function \( y = \frac{x^2}{1 + x} \), which of the following statements is correct?"
947,KEEP,free,,,1,1,1,1,1,"[""1040""]","The ratio of a school’s male students to female students is $8:7$. If the school has $910$ female students, how many male students are there? Solution: If the school has $910$ female students, the school has [ANS] male students."
948,KEEP,mcq_options,,,0,1,1,1,1,"""C""","A particle moves along a straight line marked with integers. The probability of moving from point $i$ to $i-1$ in one step is $p$, the probability of staying at point $i$ is $q$, and the probability of moving to point $i+1$ is $r$, with $p+q+r=1$. Find the one-step transition probability matrix and the two-step transition probability matrix."
949,KEEP,mcq_inline,,,3,3,3,3,1,"[""A"", ""D"", ""A""]","For each statement, express the null hypothesis $H_0$ and alternative hypothesis $H_1$ in symbolic form. 1. $\ $ At least one-half of all Internet users make on-line purchases. [ANS] A. $H_0: p \ge 0.5,$ $H_1: p < 0.5$  B. $H_0: \mu \le 0.5,$ $H_1: \mu > 0.5$  C. $H_0: \mu \ge 0.5,$ $H_1: \mu < 0.5$  D. $H_0: p \le 0.5,$ $H_1: p > 0.5$\n2. $\ $ IQ scores of statistics students have a standard deviation at most 15. [ANS] A. $H_0: \sigma \ge 15,$ $H_1: \sigma < 15$  B. $H_0: \mu \le 15,$ $H_1: \mu > 15$  C. $H_0: \mu < 15,$ $H_1: \mu \ge 15$  D. $H_0: \sigma \le 15,$ $H_1: \sigma > 15$\n3. $\ $ The mean salary of statistics professors is less than 70,000 dollars. [ANS] A. $H_0: \mu \ge 70,000,$ $H_1: \mu < 70,000$  B. $H_0: \mu > 70,000,$ $H_1: \mu \le 70,000$  C. $H_0: \mu < 70,000,$ $H_1: \mu \ge 70,000$  D. $H_0: \mu \le 70,000,$ $H_1: \mu > 70,000$"
950,KEEP,free,,,2,2,2,2,1,"[""973"", ""111""]","Express $8.765765765...$ as a rational number, in the form $\frac{p}{q}$ where $p$ and $q$ have no common factors. $p$=[ANS] and $q$=[ANS]"
951,KEEP,free,,,2,2,2,2,1,"[""-15/13"", ""-13/15""]","Given that ${\textstyle\frac{15}{13}}$ is the opposite of a number, find the number and that number's reciprocal:\n(a) Number: [ANS]\n(b) Number's reciprocal [ANS]"
952,KEEP,mcq_options,,,0,1,1,1,1,"""A""",Use differentials to estimate the amount of tin in a closed tin can with diameter $8 \mathrm{~cm}$ and height $12 \mathrm{~cm}$ if the tin is $0.04 \mathrm{~cm}$ thick.
953,KEEP,free,,,2,2,2,2,1,"[""0.144634"", ""0.25149""]","You are being given the covariance matrix of a multiple regression with ${\hat\beta}_0,{\hat\beta}_1,\ldots,{\hat\beta}_5,{\hat\beta}_6, \ldots,{\hat\beta}_9$ where $x_1,\ldots,x_5$ are numerical explanatory variables and $x_6,\ldots,x_9$ are 4 binary dummy variables for 4 different categories relative to the baseline category. The categorical explanatory variable has 5 categories.\nYou are given that the estimated covariance matrix is: $\left[\begin{array}{cccccccccc} 0.33347 &-0.00123 &0.000379 &-0.00635 &-0.007631 &-0.000744 &-0.036518 &-0.054614 &-0.049256 &-0.043163\cr-0.00123 &1.1\times 10^{-5} &3\times 10^{-6} &0 &3.6\times 10^{-5} &1\times 10^{-6} &1.9\times 10^{-5} &0.000121 &0.0002 &9.9\times 10^{-5}\cr 0.000379 &3\times 10^{-6} &1.9\times 10^{-5} &-3.5\times 10^{-5} &2.6\times 10^{-5} &-1.1\times 10^{-5} &-7.2\times 10^{-5} &1.2\times 10^{-5} &3.2\times 10^{-5} &-1.6\times 10^{-5}\cr-0.00635 &0 &-3.5\times 10^{-5} &0.000281 &7.7\times 10^{-5} &1.9\times 10^{-5} &0.000796 &0.000944 &0.000292 &0.000309\cr-0.007631 &3.6\times 10^{-5} &2.6\times 10^{-5} &7.7\times 10^{-5} &0.00051 &-4\times 10^{-5} &0.001221 &0.002007 &0.001827 &0.001396\cr-0.000744 &1\times 10^{-6} &-1.1\times 10^{-5} &1.9\times 10^{-5} &-4\times 10^{-5} &1.6\times 10^{-5} &-3.2\times 10^{-5} &-6.9\times 10^{-5} &-2.1\times 10^{-5} &6.8\times 10^{-5}\cr-0.036518 &1.9\times 10^{-5} &-7.2\times 10^{-5} &0.000796 &0.001221 &-3.2\times 10^{-5} &0.022795 &0.016794 &0.014729 &0.014576\cr-0.054614 &0.000121 &1.2\times 10^{-5} &0.000944 &0.002007 &-6.9\times 10^{-5} &0.016794 &0.030437 &0.017899 &0.016878\cr-0.049256 &0.0002 &3.2\times 10^{-5} &0.000292 &0.001827 &-2.1\times 10^{-5} &0.014729 &0.017899 &0.025177 &0.017092\cr-0.043163 &9.9\times 10^{-5} &-1.6\times 10^{-5} &0.000309 &0.001396 &6.8\times 10^{-5} &0.014576 &0.016878 &0.017092 &0.029926 \end{array}\right]$ or in R: acov=matrix(c(0.33347,-0.00123, 0.000379,-0.00635,-0.007631,-0.000744,-0.036518,-0.054614,-0.049256,-0.043163,-0.00123, 1.1e-05, 3e-06, 0, 3.6e-05, 1e-06, 1.9e-05, 0.000121, 0.0002, 9.9e-05, 0.000379, 3e-06, 1.9e-05,-3.5e-05, 2.6e-05,-1.1e-05,-7.2e-05, 1.2e-05, 3.2e-05,-1.6e-05,-0.00635, 0,-3.5e-05, 0.000281, 7.7e-05, 1.9e-05, 0.000796, 0.000944, 0.000292, 0.000309,-0.007631, 3.6e-05, 2.6e-05, 7.7e-05, 0.00051,-4e-05, 0.001221, 0.002007, 0.001827, 0.001396,-0.000744, 1e-06,-1.1e-05, 1.9e-05,-4e-05, 1.6e-05,-3.2e-05,-6.9e-05,-2.1e-05, 6.8e-05,-0.036518, 1.9e-05,-7.2e-05, 0.000796, 0.001221,-3.2e-05, 0.022795, 0.016794, 0.014729, 0.014576,-0.054614, 0.000121, 1.2e-05, 0.000944, 0.002007,-6.9e-05, 0.016794, 0.030437, 0.017899, 0.016878,-0.049256, 0.0002, 3.2e-05, 0.000292, 0.001827,-2.1e-05, 0.014729, 0.017899, 0.025177, 0.017092,-0.043163, 9.9e-05,-1.6e-05, 0.000309, 0.001396, 6.8e-05, 0.014576, 0.016878, 0.017092, 0.029926),10,10)\nPlease use 3 decimal places for the answers below which are not integer-valued.\nPart a) Based on the (estimated) covariance matrix, what is the SE of ${\hat\beta}_{9}-{\hat\beta}_{8}$? Note that ${\hat\beta}_{9}-{\hat\beta}_{8}$ corresponds to the estimated distance of the hyperplanes for two different categories where the binary dummy variables are indexed as $x_{9}$ and $x_{8}$. [ANS]\nPart b) Based on the (estimated) covariance matrix, what is the SE of ${\hat\beta}_{9}+{\hat\beta}_{8}-2{\hat\beta}_{6}$? Note that ${\hat\beta}_{9}+{\hat\beta}_{8}-2{\hat\beta}_{6}$ corresponds to a contrast to two categories (where the binary dummy variables are indexed as $x_{9}$) and $x_{8}$ with a third category (where the binary dummy variable is indexed as $x_{6}$). [ANS]"
954,KEEP,free,,,1,1,1,1,1,"[""4878.72""]",It’s given that $1 \text{mile}=5280 \text{feet}$ and $1 \text{foot}=12 \text{inches}$. Do the following unit conversion.\n${0.077 \text{miles}=}$ [ANS] ${\text{inches}}$
955,KEEP,free,,,1,1,1,1,1,"[""10""]","Find the slope of the line passing through the points $(a,5 a+2)$ and $(a+h,5(a+2 h)+2)$.\nThe slope is [ANS]"
956,KEEP,mcq_inline,,,1,1,1,1,1,"[""A""]",Reggie received a free movie ticket for every 15 movies he rented at Sky Videos. Reggie rented 92 movies at Sky Videos. What is he total number of free movie tickets that Reggie received? [ANS] A. 6  B. 8  C. 7  D. 5
957,KEEP,mcq_options,,,0,1,1,1,1,"""J""","When $x = 1, -1, 2$, $f(x) = 0, -3, 4$. The quadratic interpolation polynomial for $f(x)$ is____."
958,KEEP,mcq_options,,,0,1,1,1,1,"""C""","Compute the integral:\n$$\n\int \frac{ 1 }{ 2 \cdot \sin\left(\frac{ x }{ 2 }\right)^6 } \, dx\n$$"
959,KEEP,mcq_options,,,0,1,1,1,1,"""F""","We now define an algorithm: The definition of a(n) is the number of n-element posets which are unions of 2 chains, where a poset (partially ordered set) is defined as a set combined with a partial order, and a chain is a subset of the poset where every pair of elements is comparable. Given the input x_list (a series of values): [22, 23, 24, 25, 26, 27, 28, 29, 30, 31], determine the corresponding output sequence y_list."
960,KEEP,free,,,3,3,3,3,1,"[""480"", ""4800"", ""48000""]",Calculate the following:\n${8 \cdot 60=}$ [ANS]\n${8 \cdot 600=}$ [ANS]\n${8 \cdot 6000=}$ [ANS]
961,KEEP,mcq_options,,,0,1,1,1,1,"""E""",Let $a_0 = 5/2$ and $a_k = a_{k-1}^2 - 2$ for $k \geq 1$. Compute \[ \prod_{k=0}^\infty \left(1 - \frac{1}{a_k} \right) \] in closed form.
962,KEEP,mcq_options,,,0,1,1,1,1,"""C""","A chemical factory produces two types of products, $\mathrm{A}_{1}$ and $\mathrm{A}_{2}$. It is known that to manufacture 10,000 bottles of product $\mathrm{A}_{1}$ requires 5 kg of raw material $B_{1}$, 300 kg of $B_{2}$, and 12 kg of $B_{3}$, resulting in a profit of 8,000 yuan. To manufacture 10,000 bottles of $\mathrm{A}_{2}$, 3 kg of raw material $B_{1}$, 80 kg of $B_{2}$, and 4 kg of $B_{3}$ are needed, generating a profit of 3,000 yuan. The factory currently has 500 kg of raw material $B_{1}$, 20,000 kg of $B_{2}$, and 900 kg of $B_{3}$. Under these circumstances, how much of $\mathrm{A}_{1}$ and $\mathrm{A}_{2}$ should the factory produce to maximize profit?"
963,KEEP,free,,,2,2,2,2,1,"[""506.25"", ""507.5""]",Monthly rent data in dollars for a sample of one-bedroom apartments in a mid-size Virginia college town is given below:\n485 \quad 515 \quad 520 \quad 455 \quad 550 \quad 500 \quad 445 \quad 580 Find the mean and median for this sample. Sample\nMean=[ANS]\nSample Median=[ANS]
964,KEEP,free,,,2,2,2,2,1,"[""6"", ""6*i""]","Write the sum in summation notation, using the given lower bound.\n6+12+18+24+30+36=\sum_{i=1}^{b} a_i $b=$ [ANS], $a_i=$ [ANS]"
965,KEEP,mcq_inline,,,1,1,1,1,1,"[""A""]",Look at this inequality. $\square > \vert-16 \vert$ Which expression makes the inequality true? [ANS] A. $\vert-17 \vert$  B. $-\vert 17 \vert$  C. $-\vert 15 \vert$  D. $\vert-15 \vert$
966,KEEP,free,,,14,14,14,14,1,"[""5"", ""0.1"", ""10"", ""0.2"", ""10"", ""0.2"", ""16"", ""0.32"", ""5"", ""0.1"", ""4"", ""0.08"", ""0"", ""0""]",The U.S. Bureau of the Census conducts nationwide surveys on characteristics of U.S. households. Following are data on the number of people per household for a sample of 50 households. Construct a grouped data table for these household sizes.\n$\begin{array}{cccccccccc}\hline 5 & 5 & 4 & 6 & 3 & 1 & 4 & 4 & 4 & 5 \\ \hline 4 & 3 & 4 & 3 & 3 & 4 & 4 & 1 & 2 & 3 \\ \hline 4 & 4 & 4 & 2 & 4 & 5 & 5 & 3 & 1 & 2 \\ \hline 3 & 1 & 3 & 6 & 6 & 4 & 2 & 3 & 6 & 2 \\ \hline 2 & 2 & 2 & 3 & 2 & 4 & 4 & 2 & 1 & 4 \\ \hline \end{array}$\n$\begin{array}{ccc}\hline Household size & Frequency & Relative Frequency \\ \hline 1 & [ANS] & [ANS] \\ \hline 2 & [ANS] & [ANS] \\ \hline 3 & [ANS] & [ANS] \\ \hline 4 & [ANS] & [ANS] \\ \hline 5 & [ANS] & [ANS] \\ \hline 6 & [ANS] & [ANS] \\ \hline 7 & [ANS] & [ANS] \\ \hline Total & 50 & 1 \\ \hline \end{array}$
967,KEEP,free,,,3,3,3,3,1,"[""y = 0.25*x+15.7"", ""22.2"", ""53""]","A biologist has been observing a tree’s height. $13$ months into the observation, the tree was $18.95$ feet tall. $19$ months into the observation, the tree was $20.45$ feet tall. Let $x$ be the number of months passed since the observations started, and let $y$ be the tree’s height at that time. Use a linear equation to model the tree’s height as the number of months pass.\nThis line’s slope-intercept equation is [ANS].\n$26$ months after the observations started, the tree would be [ANS] feet in height. [ANS] months after the observation started, the tree would be $28.95$ feet tall."
968,KEEP,mcq_options,,,0,1,1,1,1,"""G""","Find the area of the figure enclosed between the curves $y = 3 \cdot x^2$, $y = \frac{ x^2 }{ 6 }$, and $y = 2$."
969,KEEP,free,,,3,3,3,3,1,"[""Inversely proportional"", ""1480/n"", ""16""]","A group of friends rent a house at the beach for spring break for a total cost of \$ $1480$.\n(a) Suppose all the members of the group pay an equal share of the total cost. Is the cost to each person directly or inversely proportional to the number of people sharing the house? Be sure you can explain your reasoning. [ANS]\n(b) Write a formula for the cost $C$ per person as a function of the number of students who share the house, $n$. $C(n)=$ [ANS]\n(c) How many people are needed to share the house if each student wants to pay a maximum of \$ $95$? [ANS] students"
970,KEEP,mcq_options,,,0,1,1,1,1,"""F""",Find the number of positive integers $n$ such that $1 \le n \le 1000$ and $\left\lfloor \dfrac{2^n}{73} \right\rfloor$ is even.
971,KEEP,mcq_options,,,0,1,1,1,1,"""D""","The recovery rate of patients with a certain disease is known to be 25%. To test the effectiveness of a new drug, ten patients were given it. The drug is considered effective if at least four out of 10 patients are cured, and ineffective if not. Request:\n(1) Although the new drug is effective and has raised the cure rate to 35 percent, what is the probability that it will be rejected through testing?\n(2) What is the probability that a new drug is completely ineffective, but is considered effective through trial?"
972,KEEP,mcq_options,,,0,1,1,1,1,"""C""","Given positive integers $y$, define the sequence $l(y)$ by the following rules: $l(1) = 1$, $l(2y) = l(y)$, and $l(2y+1) = (-1)^y l(y)$. Find the value of \[ \sum_{y=1}^{1089} l(y) l(y+2). \]"
973,KEEP,mcq_inline,,,1,1,1,1,1,"[""C""]",What number is 13 tens more than 30552 [ANS] A. 30752  B. 30565  C. 30682  D. 43552
974,KEEP,mcq_options,,,0,1,1,1,1,"""G""","Consider a triangle $\triangle HGU$. The centroid is denoted by $B$, while $X$ represents the incenter. The angles at vertices $H$ and $G$ are labeled as $N$ and $J$ respectively. Given that the line segment $XB$ runs parallel to side $HG$, and $J$ is equal to $2 \arctan (1/3)$, determine the value of $N$."
975,KEEP,free,,,2,2,2,2,1,"[""2.4"", ""-1.25""]",The graph of a function $y=n (c)$ has a horizontal asymptote at $y=2$ and a vertical asymptote at $c=5$. Find equations for the asymptotes of $y=3-0.3 n(-4 c)$. Answers: $\quad y=$ [ANS] $\quad$ and $\quad c=$ [ANS]
976,KEEP,free,,,1,1,1,1,1,"[""66.6614285714286""]","Two random samples are selected from two independent populations. A summary of the samples sizes and sample means is given below:\n\begin{array}{ll} n_1=47, & \bar{x}_1=56.2 \\ n_2=46, & \bar{x}_2=77.2 \\ \end{array} If the 95.5\% confidence interval for the difference $\mu_1-\mu_2$ of the means is (-24.4421,-17.5579), what is the value of the pooled variance estimator? (You may assume equal population variances.) Pooled Variance Estimator=[ANS]"
977,REVIEW,free,judge_self_check_failed,,0,1,1,1,0,"[""2*x*sqrt(6^2-x^2)/(2*x^2-6^2)""]",Simplify the expression \tan\left(2\cos^{-1}(x/6)\right) answer=<answer \%\%IDPREFIX\%\%first_answer text>
978,KEEP,free,,,1,1,1,1,1,"[""0.0158346381172345""]","Determine the probability of making a Type II error for the following hypothesis test, given that $\mu=1089$.\n$ \qquad \begin{array}{rrcl} H_0: \mu=1050 \\ H_1: \mu > 1050 \end{array}$ For this test, take $\sigma=51$, $n=26$, and $\alpha=0.04$. P(Type II Error)=[ANS]"
979,KEEP,mcq_options,,,0,1,1,1,1,"""D""","We now define an algorithm: The definition of a(n) is the number of positive integers k which are <= n and where k, k-1 and k+1 are each coprime to n. For context, two numbers are considered coprime if their greatest common divisor (GCD) is 1. Given the input x_list (a series of values): [84, 85, 86, 87, 88, 89, 90, 91, 92, 93], determine the corresponding output sequence y_list."
980,KEEP,free,,,2,2,2,2,1,"[""1957.2"", ""660""]","In a city, the property tax rate for per thousand dollars of property value is ${\$4.66}$. Fill in blanks: Question 1: The owner of a house worth $420$ thousand dollars should pay [ANS] dollars in tax.\nQuestion 2: The owner of a house worth [ANS] thousand dollars should pay ${\$3{,}075.60}$ in tax."
981,KEEP,mcq_options,,,0,1,1,1,1,"""I""","In a certain factory, one team consists of 9 male workers and 5 female workers. If 3 representatives are to be selected, what is the probability that at least one of the selected representatives is a female worker?"
982,KEEP,free,,,2,2,2,2,1,"[""2045"", ""2080""]","A city’s homeless population since the year 2000 can be modeled by this function:\n${f(x)={45\!\left(x-2000\right)+540}}$ where $x$ represents the year, and $f(x)$ represents the number of homeless people in that year. Estimate the years when this city’s homeless population will be between ${2565}$ and ${4140}$ people. Use an inequality to solve this problem. Solution: This city’s homeless population will be between ${2565}$ and ${4140}$ people between the year [ANS] (smaller value) and the year [ANS] (bigger value)."
983,KEEP,free,,,4,4,4,4,1,"[""18/5"", ""18/6"", ""18/9"", ""18/14""]","Consider the function $f(x)=\frac{18}{5+x^2}$. Complete the table of values for $f(x)$ below when $x=0, 1, 2, 3$. Give exact values. $\begin{array}{ccccc}\hline x & 0 & 1 & 2 & 3 \\ \hline f(x) & [ANS] & [ANS] & [ANS] & [ANS] \\ \hline \end{array}$"
984,KEEP,mcq_options,,,0,1,1,1,1,"""H""","What is the radius of convergence for the power series $\sum_{n=1}^{\infty} \frac{z^{n}} {a^{n}+\mathrm{i} b^{n}} ( \, a > 0 \,, b > 0 \, )$?"
985,KEEP,free,,,1,1,1,1,1,"[""(5, -4)""]","Find all solutions in the complex numbers to the equation x^2-x-20=0 and enter them as a comma-separated list. If there is a repeated root, list it as many times as its multiplicity.\nSolutions: [ANS]"
986,KEEP,mcq_options,,,0,1,1,1,1,"""D""","Given \( y = x \ln x \), then when \( (n > 2) \) \( {y^{(n)}} \) is ( )."
987,KEEP,free,,,2,2,2,2,1,"[""2.947"", ""2.947*1.26/[sqrt(16)]""]","A random sample of 16 size AA batteries for toys yield a mean of 3.37 hours with standard deviation, 1.26 hours.\n(a) Find the critical value, t*, for a 99\% CI. t*=[ANS]\n(b) Find the margin of error for a 99\% CI. [ANS]"
988,KEEP,free,,,8,8,8,8,1,"[""87"", ""24"", ""520"", ""85"", ""74"", ""175"", ""160"", ""250""]",Express each of the following fractions as a percent.\n(87/100)=[ANS] \%. (6/25)=[ANS] \%. (26/5)=[ANS] \%. (17/20)=[ANS] \%. (37/50)=[ANS] \%. (7/4)=[ANS] \%. (8/5)=[ANS] \%. (5/2)=[ANS] \%.
989,KEEP,mcq_options,,,0,1,1,1,1,"""F""",Find the range of $f(x) = \frac{ x }{ 1+x^2 }$.
990,KEEP,free,,,5,5,5,5,1,"[""250*e^(-[ln(250/20)]/2*t)"", ""250-250*e^(-[ln(250/20)]/2*0.25)"", ""250*e^(-[ln(250/20)]/2*0.25)-250*e^(-[ln(250/20)]/2*0.5)"", ""-[ln(y/250)]/([ln(250/20)]/2)"", ""-[ln(5/250)]/([ln(250/20)]/2)""]","A hot brick is removed from a kiln at $250^{\circ}$ C above room temperature. Over time, the brick cools off. After 2 hours have elapsed, the brick is $20^{\circ}$ C above room temperature. Let $t$ be the time in hours since the brick was removed from the kiln. Let $y=H(t)$ be the difference between the brick's and the room's temperature at time $t$. Assume that $H(t)$ is an exponential function.\n(a) Find a formula for $H(t)$. $H(t)=$ [ANS]. (b) How many degrees does the brick's temperature drop during the first quarter hour? It drops [ANS] $^{\circ}$ C. (c) How many degrees does the temperature drop during the next quarter hour? It drops [ANS] $^{\circ}$ C. (d) Find $H^{-1}(y)$. $H^{-1}(y)=$ [ANS]. (e) How much time elapses before the brick's temperature is $5^{\circ}$ C above room temperature? time=[ANS] hours."
991,KEEP,free,,,1,1,1,1,1,"[""46""]",Mrs. Thompson has some puzzles. She gave $24$ puzzles to her students. Now she has $22$ puzzles left. Mrs. Thompson started with [ANS] puzzles.
992,KEEP,free,,,1,1,1,1,1,"[""3""]","Evaluate the expression, correct to six decimal places, by the Change of Base Formula and a calculator. $\log_2 8=$ [ANS]"
993,KEEP,mcq_options,,,0,1,1,1,1,"""F""","The area enclosed by the parabola \( y^2 = 2px \) and the normal line at the point \(\left(\frac{p}{2}, p\right)\) is \( \) ."
